true_label,pred_label,top1_confidence,margin,entropy,is_correct,is_low_confidence
9,9,0.9999525,0.99990577,0.00052382436,True,False
1,1,0.9999823,0.99996513,0.00021287518,True,False
4,4,0.99952656,0.99905413,0.004104243,True,False
1,1,0.7138872,0.42851093,0.6046681,True,True
2,2,0.9999996,0.9999992,5.5329824e-06,True,False
4,4,0.9999868,0.9999742,0.00016321981,True,False
5,5,0.9969828,0.9945853,0.022169678,True,False
9,9,0.9426915,0.8856455,0.22142734,True,False
4,4,0.99998754,0.99997514,0.00015301211,True,False
10,10,0.9999991,0.99999857,1.3910111e-05,True,False
7,7,0.99979305,0.99960274,0.0020386097,True,False
8,8,0.99999744,0.999996,3.7714424e-05,True,False
3,3,0.9999841,0.9999739,0.00020842426,True,False
8,8,0.9999905,0.9999823,0.00012277698,True,False
10,10,0.99999994,0.99999994,7.234785e-07,True,False
3,3,0.99999386,0.9999899,8.4832296e-05,True,False
6,6,0.9999998,0.99999964,3.1556215e-06,True,False
5,5,0.99983,0.9997229,0.0017672628,True,False
10,10,0.9999936,0.99998826,8.637973e-05,True,False
5,5,0.9999905,0.99998194,0.0001222625,True,False
5,5,0.9999934,0.99998915,9.179807e-05,True,False
1,1,0.99994785,0.9999004,0.0005840466,True,False
4,4,0.99999946,0.9999991,7.4598497e-06,True,False
3,3,0.99998957,0.99998534,0.0001439255,True,False
9,9,0.99999887,0.99999833,1.6703954e-05,True,False
8,8,0.99999875,0.99999774,1.9298845e-05,True,False
9,9,0.99999386,0.99998945,8.4154526e-05,True,False
2,2,0.9998195,0.999639,0.0017371692,True,False
2,2,0.99999934,0.9999989,8.333516e-06,True,False
3,3,0.99999815,0.9999974,2.6879336e-05,True,False
8,8,0.99998873,0.99998224,0.00014930706,True,False
10,10,0.9999991,0.9999984,1.1938844e-05,True,False
8,8,0.99999946,0.9999993,8.856231e-06,True,False
5,5,0.99996954,0.9999437,0.00036242054,True,False
0,0,0.9999959,0.9999919,5.6166355e-05,True,False
1,1,0.99996465,0.99993175,0.00040920737,True,False
2,2,0.99999493,0.9999914,6.867588e-05,True,False
0,0,0.9999384,0.9998781,0.00066453463,True,False
6,6,0.99999994,0.99999994,4.6686588e-07,True,False
6,6,0.9999998,0.9999997,3.2459116e-06,True,False
1,1,0.99995285,0.99990714,0.0005256792,True,False
6,6,0.9999998,0.99999976,2.8357929e-06,True,False
1,1,0.99999946,0.9999992,7.889594e-06,True,False
1,1,0.9999564,0.9999176,0.0005015276,True,False
3,3,0.999999,0.9999985,1.395076e-05,True,False
7,7,0.9925232,0.9864598,0.047782965,True,False
7,7,0.9965702,0.99314404,0.022917822,True,False
8,8,0.9999998,0.99999976,2.5948484e-06,True,False
2,2,0.9999909,0.99998415,0.00012025281,True,False
7,7,0.99996823,0.9999374,0.00036517993,True,False
9,9,0.9999984,0.9999971,2.3984616e-05,True,False
8,8,0.9999991,0.99999833,1.2324493e-05,True,False
3,3,0.999999,0.99999815,1.7026889e-05,True,False
0,0,0.99999684,0.99999404,4.4382632e-05,True,False
2,2,0.9998596,0.99971896,0.0013883896,True,False
10,10,0.99999887,0.99999833,1.7032358e-05,True,False
9,9,0.9999979,0.999996,2.8866427e-05,True,False
5,5,0.9995536,0.9993373,0.0043615126,True,False
3,3,0.9999998,0.9999997,3.163105e-06,True,False
9,9,0.9997773,0.9995552,0.002100665,True,False
3,3,0.9999985,0.999997,2.2353084e-05,True,False
6,6,0.9999992,0.9999988,1.1194527e-05,True,False
6,6,0.9999986,0.99999774,2.020605e-05,True,False
1,1,0.9999817,0.9999642,0.0002217858,True,False
6,6,0.99998814,0.9999764,0.00014608518,True,False
4,4,0.9999992,0.9999986,1.15701005e-05,True,False
9,9,0.9999996,0.9999993,6.0971656e-06,True,False
2,2,0.99999887,0.9999982,1.7698472e-05,True,False
5,5,0.9999842,0.9999696,0.00019541383,True,False
8,8,0.99994,0.999887,0.0006648439,True,False
1,1,0.9997773,0.99956125,0.0021356842,True,False
5,5,0.99992114,0.99984485,0.0008348663,True,False
0,0,0.9973275,0.99466515,0.018575493,True,False
6,6,0.9999998,0.99999976,1.9115503e-06,True,False
2,2,0.98320466,0.96641004,0.08529801,True,False
4,4,0.99998814,0.9999773,0.00015007348,True,False
10,10,0.99999934,0.99999887,9.287244e-06,True,False
1,1,0.99887717,0.9977611,0.0087956665,True,False
6,6,0.9999998,0.99999976,1.5793465e-06,True,False
0,0,0.9999395,0.9999057,0.00069769495,True,False
7,7,0.99999744,0.9999956,3.642859e-05,True,False
8,8,0.9999978,0.9999965,3.285248e-05,True,False
7,7,0.99835455,0.9967176,0.012245282,True,False
1,1,0.99996334,0.9999321,0.00042680648,True,False
2,2,0.9999983,0.9999967,2.3780562e-05,True,False
9,9,0.99999064,0.99998146,0.00011752221,True,False
6,6,0.9999998,0.99999976,2.109834e-06,True,False
7,7,0.99999934,0.99999887,9.746702e-06,True,False
4,4,0.9999884,0.9999821,0.00015446101,True,False
0,0,0.99999875,0.9999976,1.805804e-05,True,False
3,3,0.99999267,0.9999892,0.00010135846,True,False
3,3,0.9999847,0.99997205,0.00019417067,True,False
7,7,0.9999935,0.9999885,8.7813874e-05,True,False
10,10,0.9999997,0.9999996,3.5081152e-06,True,False
9,9,0.99999815,0.99999636,2.6141459e-05,True,False
1,1,0.9999991,0.9999985,1.3157356e-05,True,False
7,7,0.9996778,0.99935687,0.002922908,True,False
10,10,0.99999994,0.99999994,1.2632495e-07,True,False
2,2,0.9999996,0.9999993,7.0829597e-06,True,False
5,5,0.99972594,0.9994928,0.0026605441,True,False
6,6,0.99999994,0.99999994,3.1613456e-07,True,False
4,4,0.9999922,0.9999846,0.000101119935,True,False
1,1,0.99996966,0.99994045,0.00035163248,True,False
7,7,0.9999978,0.99999607,3.1040796e-05,True,False
8,8,0.9716467,0.94339144,0.12963317,True,False
9,9,0.99989647,0.99979424,0.0010599043,True,False
7,7,0.9999549,0.9999099,0.00049643865,True,False
9,1,0.5862254,0.17250207,0.6787431,False,True
2,2,0.9999996,0.9999992,5.586813e-06,True,False
4,4,0.9999674,0.9999462,0.00039150426,True,False
6,6,0.9999985,0.99999756,2.1931444e-05,True,False
9,9,0.99999946,0.99999905,7.202121e-06,True,False
10,10,0.9999998,0.99999976,2.6303114e-06,True,False
7,7,0.99990445,0.99983233,0.0010342392,True,False
1,1,0.99998766,0.99998134,0.00016399851,True,False
10,10,0.9999998,0.99999976,2.7725625e-06,True,False
6,6,0.99999934,0.9999989,9.868807e-06,True,False
1,1,0.99990374,0.99981457,0.0010163594,True,False
5,5,0.99993306,0.99986684,0.00071255,True,False
6,6,0.9999998,0.9999997,3.0121084e-06,True,False
2,2,0.99999994,0.99999994,4.8654255e-07,True,False
6,6,0.9999942,0.9999886,7.582592e-05,True,False
10,10,0.9999998,0.99999976,1.7739345e-06,True,False
3,3,0.9999853,0.99997723,0.0001938559,True,False
2,2,0.99992114,0.99984306,0.0008276965,True,False
7,7,0.9970712,0.9941479,0.020049782,True,False
6,6,0.9999997,0.9999996,3.7663103e-06,True,False
3,3,0.99999946,0.9999991,8.1851085e-06,True,False
5,5,0.9995212,0.9990453,0.0041593825,True,False
6,6,0.9999986,0.9999973,1.9637062e-05,True,False
6,6,0.9999991,0.9999987,1.3121608e-05,True,False
2,2,0.9998605,0.99972314,0.0013884875,True,False
9,9,0.9999971,0.9999943,4.044958e-05,True,False
8,8,0.99999624,0.9999925,5.121141e-05,True,False
5,5,0.99994606,0.9999138,0.0006228561,True,False
1,1,0.9999834,0.9999674,0.00020247548,True,False
7,7,0.99999064,0.99998266,0.00012096088,True,False
2,2,0.9999208,0.9998418,0.0008276811,True,False
0,0,0.9999992,0.99999875,1.2133302e-05,True,False
4,4,0.99998444,0.99996895,0.00018781555,True,False
3,3,0.9999973,0.999995,3.9139653e-05,True,False
9,9,0.9999967,0.99999356,4.4769316e-05,True,False
8,8,0.9998183,0.9996366,0.0017470508,True,False
2,2,0.99999446,0.9999915,7.553866e-05,True,False
0,0,0.9999973,0.99999493,3.729959e-05,True,False
5,5,0.9999744,0.99995035,0.00030267928,True,False
0,0,0.999999,0.99999857,1.4407975e-05,True,False
10,10,0.9999997,0.99999964,2.7570159e-06,True,False
1,1,0.99998087,0.99996626,0.00024054552,True,False
0,0,0.99997646,0.99995416,0.00027862372,True,False
7,7,0.99999684,0.9999943,4.399164e-05,True,False
6,6,0.9999996,0.9999992,7.3009323e-06,True,False
2,2,0.9999824,0.99996555,0.0002126162,True,False
5,5,0.99997836,0.99995863,0.00026142443,True,False
0,0,0.9999686,0.99993986,0.00036566783,True,False
6,6,0.99999875,0.9999979,1.8035602e-05,True,False
3,3,0.9999997,0.99999946,5.0285203e-06,True,False
9,9,0.99999994,0.99999994,4.0840527e-07,True,False
0,0,0.9999873,0.9999787,0.00016561101,True,False
4,4,0.99993724,0.9998746,0.00067065103,True,False
10,10,0.9999992,0.9999987,1.03123475e-05,True,False
9,9,0.9999992,0.9999985,1.1784365e-05,True,False
10,10,0.9999985,0.99999785,2.3560217e-05,True,False
4,4,0.9999928,0.99998766,9.77075e-05,True,False
7,7,0.99999934,0.999999,1.0301812e-05,True,False
4,4,0.9999986,0.99999756,2.0339168e-05,True,False
2,2,0.99980927,0.9996786,0.0019506091,True,False
5,5,0.9998696,0.9997445,0.0013225606,True,False
7,7,0.9999985,0.9999977,2.2717479e-05,True,False
4,4,0.99995047,0.9999023,0.0005464947,True,False
7,7,0.9998572,0.9997458,0.0014840557,True,False
7,7,0.999561,0.9991221,0.0038348024,True,False
4,4,0.9999836,0.99996984,0.00020420147,True,False
6,6,0.9999998,0.99999976,2.3620619e-06,True,False
8,8,0.9997159,0.9994323,0.0026075128,True,False
3,3,0.9999955,0.9999922,6.192182e-05,True,False
0,0,0.99999624,0.99999434,5.2468655e-05,True,False
0,0,0.99999565,0.99999285,6.1556806e-05,True,False
9,9,0.9999997,0.99999946,4.2870643e-06,True,False
5,5,0.98930436,0.97861725,0.059251208,True,False
3,3,0.99999815,0.99999696,2.7889868e-05,True,False
4,4,0.99999624,0.99999386,5.4331646e-05,True,False
0,0,0.9999934,0.9999877,8.775196e-05,True,False
9,9,0.9999669,0.99994075,0.00039238876,True,False
7,7,0.9940637,0.9881319,0.03639369,True,False
1,1,0.7753209,0.55080986,0.53436923,True,True
6,6,0.99999994,0.99999994,2.0185252e-07,True,False
10,10,0.99999994,0.99999994,1.2111992e-06,True,False
6,6,0.99999946,0.9999992,8.856962e-06,True,False
9,9,0.9859979,0.9720008,0.07372196,True,False
0,0,0.9999911,0.9999852,0.00011707805,True,False
2,2,0.99990636,0.99982774,0.0010031662,True,False
5,5,0.9970901,0.99424845,0.020242024,True,False
2,2,0.9999983,0.9999968,2.402767e-05,True,False
1,1,0.99999565,0.9999936,6.217697e-05,True,False
0,0,0.9927433,0.98549604,0.043051247,True,False
5,5,0.9999283,0.9998599,0.0007734995,True,False
1,1,0.99964726,0.99929696,0.0031744468,True,False
10,10,0.9999992,0.99999887,1.1677259e-05,True,False
7,7,0.9999761,0.99995285,0.00028040083,True,False
10,10,0.99999994,0.9999999,1.4275809e-06,True,False
10,10,0.9999997,0.9999996,4.19459e-06,True,False
4,4,0.99996597,0.9999344,0.00039282595,True,False
6,6,0.9999941,0.9999883,7.689116e-05,True,False
1,1,0.99991614,0.99983585,0.0008859573,True,False
2,2,0.99999124,0.9999826,0.000111223024,True,False
2,2,0.9999992,0.9999988,1.1364951e-05,True,False
2,2,0.9999574,0.99992025,0.00048644748,True,False
7,7,0.99998456,0.9999703,0.00019021811,True,False
8,8,0.9997413,0.99948555,0.0024145886,True,False
0,0,0.9999997,0.9999995,3.5691744e-06,True,False
2,2,0.99998564,0.99997306,0.00018012278,True,False
7,7,0.9999978,0.99999654,3.242213e-05,True,False
5,5,0.9999816,0.99996763,0.00022852354,True,False
9,9,0.99999887,0.999998,1.6641554e-05,True,False
3,3,0.9999991,0.99999857,1.3011447e-05,True,False
7,7,0.99991673,0.9998375,0.00088418234,True,False
0,0,0.9971738,0.9949593,0.020891042,True,False
2,2,0.99999815,0.9999964,2.5944426e-05,True,False
3,3,0.99999195,0.99998534,0.00010840439,True,False
1,1,0.99925375,0.99858296,0.0064700535,True,False
9,9,0.99999315,0.9999875,9.173663e-05,True,False
10,10,0.99999946,0.9999992,8.4999065e-06,True,False
2,2,0.9999986,0.9999973,1.9046487e-05,True,False
10,10,0.9999998,0.99999976,2.4245287e-06,True,False
10,10,0.9999998,0.99999976,1.6356098e-06,True,False
5,5,0.9999984,0.9999974,2.2807788e-05,True,False
5,5,0.9063144,0.8129035,0.31313857,True,False
4,4,0.99998504,0.9999726,0.0001876473,True,False
4,4,0.9999983,0.9999975,2.4759987e-05,True,False
4,4,0.999841,0.99968404,0.0015626242,True,False
5,5,0.9999899,0.99998134,0.00013105485,True,False
8,8,0.9999942,0.99998873,7.50106e-05,True,False
2,2,0.9972266,0.9944603,0.019150363,True,False
7,7,0.9999797,0.9999604,0.00024378551,True,False
9,9,0.9999878,0.9999758,0.00015033585,True,False
2,2,0.9999977,0.9999958,3.1791067e-05,True,False
2,2,0.9999965,0.99999356,4.814077e-05,True,False
6,6,0.9999998,0.9999997,2.9923035e-06,True,False
0,0,0.9999961,0.9999923,5.2733027e-05,True,False
7,7,0.99999255,0.9999856,9.8045064e-05,True,False
10,10,0.99999994,0.99999994,1.1568391e-06,True,False
8,8,0.9999359,0.99989027,0.0007369734,True,False
9,9,0.9999998,0.99999976,2.1297033e-06,True,False
9,9,0.99998504,0.9999742,0.0001890039,True,False
10,10,0.99999994,0.99999994,2.1198338e-07,True,False
4,4,0.99696213,0.99541587,0.022996971,True,False
7,7,0.999957,0.9999157,0.00048407062,True,False
3,3,0.9999986,0.999998,2.1141823e-05,True,False
3,3,0.9999953,0.9999913,6.493255e-05,True,False
8,8,0.9999916,0.99998325,0.00010700973,True,False
1,1,0.9999785,0.99995965,0.00026225857,True,False
8,8,0.99999994,0.99999994,3.6101807e-07,True,False
10,10,0.9999972,0.9999947,3.9239367e-05,True,False
2,2,0.9995907,0.99918205,0.0036090142,True,False
7,7,0.9999215,0.99986094,0.0008644327,True,False
1,1,0.9999879,0.99998254,0.00016313905,True,False
1,1,0.9999897,0.9999797,0.00012965474,True,False
10,10,0.9999992,0.9999987,1.0518337e-05,True,False
1,1,0.996393,0.99279165,0.023935053,True,False
4,4,0.9999761,0.9999528,0.000280056,True,False
9,9,0.999338,0.99867755,0.005518913,True,False
10,10,0.99999934,0.9999989,8.093974e-06,True,False
7,7,0.999981,0.9999627,0.00022878374,True,False
8,8,0.9999129,0.9998476,0.0009538688,True,False
2,2,0.9999762,0.99995244,0.00027711614,True,False
3,3,0.99999183,0.9999838,0.00010559231,True,False
9,9,0.9951337,0.9903757,0.03138731,True,False
6,6,0.9999991,0.9999986,1.3554673e-05,True,False
5,5,0.9998677,0.99973947,0.0013349851,True,False
8,8,0.9999996,0.9999995,4.7752897e-06,True,False
9,9,0.9999631,0.9999293,0.00042515126,True,False
8,8,0.9999483,0.99989676,0.0005613734,True,False
2,2,0.9999922,0.9999848,9.933617e-05,True,False
4,4,0.99999875,0.9999979,1.7614631e-05,True,False
10,10,0.9999996,0.99999946,6.393451e-06,True,False
7,7,0.99999744,0.9999953,3.6038808e-05,True,False
0,0,0.99998003,0.9999601,0.00023548632,True,False
0,0,0.99999636,0.999993,4.919849e-05,True,False
3,3,0.99999934,0.9999991,9.1120355e-06,True,False
4,4,0.9997499,0.999502,0.0023394895,True,False
2,2,0.99999875,0.9999975,1.867471e-05,True,False
0,0,0.9999984,0.99999684,2.272711e-05,True,False
7,7,0.9998979,0.99979585,0.0010399305,True,False
1,1,0.9999532,0.99990684,0.00051463,True,False
8,8,0.9999992,0.99999887,1.1923899e-05,True,False
4,4,0.99999493,0.9999907,6.958962e-05,True,False
4,4,0.99993664,0.9998734,0.000676792,True,False
4,4,0.9998972,0.99987155,0.0012422508,True,False
6,6,0.99999934,0.99999875,1.0057315e-05,True,False
1,1,0.99999315,0.99998975,9.451594e-05,True,False
5,5,0.9999967,0.99999523,4.7967285e-05,True,False
2,2,0.99997634,0.9999542,0.00028037382,True,False
7,7,0.99006873,0.9801502,0.05579232,True,False
9,9,0.99999803,0.9999962,2.8447186e-05,True,False
10,10,0.99999994,0.99999994,2.0867763e-07,True,False
10,10,0.9999992,0.999999,1.2046208e-05,True,False
3,3,0.99999636,0.99999475,5.2778516e-05,True,False
7,7,0.9999991,0.99999845,1.2629676e-05,True,False
7,7,0.9999935,0.9999886,8.7090295e-05,True,False
1,1,0.9998169,0.99964106,0.0017948403,True,False
3,3,0.99999386,0.9999904,8.574173e-05,True,False
8,8,0.9979528,0.99590683,0.014730077,True,False
3,3,0.9999929,0.9999887,0.00010048305,True,False
7,7,0.9995021,0.9990387,0.0044180793,True,False
4,4,0.9999955,0.99999183,6.1601204e-05,True,False
8,8,0.99990493,0.99981004,0.0009772428,True,False
8,8,0.99999946,0.9999992,7.4143372e-06,True,False
9,9,0.9999977,0.9999964,3.318501e-05,True,False
3,3,0.9999965,0.9999936,4.914374e-05,True,False
10,10,0.9999997,0.9999996,3.789118e-06,True,False
2,2,0.9999998,0.9999997,2.4599083e-06,True,False
0,0,0.99997216,0.99994445,0.0003198786,True,False
2,2,0.99999267,0.9999855,9.307327e-05,True,False
6,6,0.9999997,0.9999996,4.634763e-06,True,False
4,4,0.999975,0.9999526,0.00029769583,True,False
3,3,0.9999997,0.9999995,3.203324e-06,True,False
8,8,0.9998703,0.99974054,0.0012920803,True,False
0,0,0.99999994,0.9999999,1.260134e-06,True,False
1,1,0.9999959,0.9999927,5.6531022e-05,True,False
2,2,0.9999078,0.9998159,0.0009513085,True,False
9,9,0.9996162,0.9992328,0.003406903,True,False
9,9,0.99987435,0.99975044,0.0012657727,True,False
9,9,0.9987819,0.99758285,0.009497505,True,False
7,7,0.9999959,0.99999183,5.466097e-05,True,False
6,6,0.9999997,0.9999995,5.0532662e-06,True,False
3,3,0.9999998,0.9999997,3.0308227e-06,True,False
5,5,0.9999766,0.99995387,0.00027467377,True,False
4,4,0.99998313,0.9999678,0.00020760068,True,False
0,0,0.9999996,0.9999992,5.4883258e-06,True,False
9,9,0.9700001,0.94001436,0.13487406,True,False
4,4,0.99996907,0.999939,0.0003563936,True,False
5,5,0.9956455,0.9912966,0.02806363,True,False
6,6,0.99999315,0.9999902,9.659168e-05,True,False
3,3,0.9999948,0.9999897,6.9037626e-05,True,False
6,6,0.9999874,0.9999749,0.00015423585,True,False
6,6,0.9999992,0.99999887,1.1902712e-05,True,False
8,8,0.97489107,0.9498036,0.11748308,True,False
0,0,0.999963,0.99993294,0.00044016418,True,False
10,10,0.99999934,0.9999988,9.419065e-06,True,False
10,10,0.999999,0.99999845,1.3892584e-05,True,False
6,6,0.9999997,0.99999946,4.464862e-06,True,False
8,8,0.99599457,0.99201834,0.026295234,True,False
6,6,0.99999994,0.99999994,1.7147659e-07,True,False
4,4,0.9999874,0.9999777,0.00016297729,True,False
6,6,0.99999994,0.99999994,6.105659e-07,True,False
3,3,0.99999434,0.99999195,7.9191515e-05,True,False
0,0,0.9999983,0.99999666,2.4118108e-05,True,False
10,10,0.999999,0.99999857,1.5329852e-05,True,False
7,7,0.9998462,0.99969256,0.0015055332,True,False
9,9,0.99999875,0.9999979,1.8409144e-05,True,False
9,9,0.99998015,0.99996585,0.0002478611,True,False
9,9,0.99999934,0.999999,1.0843171e-05,True,False
3,3,0.99999934,0.99999905,9.987727e-06,True,False
6,6,0.99999994,0.9999999,7.628434e-07,True,False
3,3,0.9999998,0.9999997,3.1090526e-06,True,False
3,3,0.9999996,0.9999994,5.3492645e-06,True,False
7,7,0.9999848,0.9999765,0.00019528926,True,False
8,8,0.99999946,0.999999,8.623703e-06,True,False
7,7,0.9999936,0.99998754,8.304869e-05,True,False
7,7,0.99996537,0.99993336,0.0003984232,True,False
1,1,0.9999059,0.99981326,0.00097416854,True,False
7,7,0.99999696,0.9999953,4.404824e-05,True,False
5,5,0.9991544,0.99831223,0.0068525677,True,False
6,6,0.99999577,0.9999923,5.7951664e-05,True,False
5,5,0.999942,0.99991083,0.00066416647,True,False
10,10,0.9999986,0.9999974,2.1359852e-05,True,False
7,7,0.9999936,0.99998915,8.730895e-05,True,False
6,6,0.99999994,0.99999994,1.5491949e-07,True,False
2,2,0.9999979,0.9999959,2.9314639e-05,True,False
2,2,0.9999998,0.99999964,2.8961856e-06,True,False
8,8,0.9999909,0.9999855,0.000120702265,True,False
7,7,0.99999696,0.99999535,4.2406784e-05,True,False
5,5,0.9995653,0.9991336,0.003821837,True,False
10,10,0.99999946,0.9999992,8.637834e-06,True,False
6,6,0.9999965,0.999993,4.737825e-05,True,False
8,8,0.99670637,0.9934129,0.02211617,True,False
10,10,0.9999991,0.99999875,1.3450144e-05,True,False
6,6,0.99999994,0.9999999,1.0587647e-06,True,False
5,5,0.9999941,0.9999901,8.175697e-05,True,False
9,9,0.99993557,0.99987227,0.00069369306,True,False
9,9,0.9999997,0.9999995,3.5280061e-06,True,False
2,2,0.9999029,0.99985135,0.001066668,True,False
7,7,0.9999657,0.99993366,0.00039531672,True,False
1,1,0.99987173,0.9997462,0.0012935395,True,False
1,1,0.9999911,0.99998534,0.00011741924,True,False
4,4,0.9999911,0.9999835,0.00011564363,True,False
0,0,0.99752086,0.99504375,0.017370118,True,False
2,2,0.99999875,0.99999756,1.7592047e-05,True,False
7,7,0.9999985,0.99999744,2.1204076e-05,True,False
4,4,0.9999266,0.9998554,0.00078272144,True,False
5,5,0.99999934,0.9999988,9.693446e-06,True,False
7,7,0.99999744,0.99999535,3.7494912e-05,True,False
8,8,0.9999158,0.9998329,0.0008820201,True,False
8,8,0.99981236,0.9996286,0.0018182801,True,False
5,5,0.9997721,0.9995477,0.0021573554,True,False
8,8,0.99998003,0.99996024,0.0002361139,True,False
0,0,0.9999817,0.9999637,0.00021820882,True,False
1,1,0.99993116,0.9998926,0.00078298984,True,False
7,7,0.99997884,0.9999582,0.00025122194,True,False
0,0,0.99998695,0.9999755,0.00016447874,True,False
5,5,0.99900633,0.998332,0.008670707,True,False
4,4,0.9999853,0.9999714,0.00018093495,True,False
8,8,0.9999998,0.99999976,3.0832737e-06,True,False
6,6,0.99999994,0.99999994,5.7985784e-07,True,False
9,9,0.999934,0.999869,0.0007065258,True,False
3,3,0.999983,0.9999676,0.00020843519,True,False
7,7,0.9999339,0.9998684,0.00070372917,True,False
0,0,0.99996847,0.99994487,0.00037896755,True,False
2,2,0.9998636,0.99972713,0.0013518961,True,False
3,3,0.99999875,0.9999977,1.9631665e-05,True,False
5,5,0.9998293,0.99966,0.0016602926,True,False
4,4,0.9998493,0.9997072,0.0015231188,True,False
0,0,0.9999997,0.99999946,5.048866e-06,True,False
9,9,0.9989624,0.9979271,0.00818385,True,False
5,5,0.99994975,0.9999071,0.0005732232,True,False
3,3,0.99999684,0.9999954,4.4289758e-05,True,False
10,10,0.9999973,0.9999948,3.6834776e-05,True,False
0,0,0.99995846,0.99992037,0.0004724815,True,False
3,3,0.9999996,0.99999934,6.8081636e-06,True,False
2,2,0.99981713,0.99963444,0.0017586629,True,False
7,7,0.9999779,0.99996424,0.00027642702,True,False
1,1,0.99997777,0.99996126,0.00027512194,True,False
2,2,0.99998015,0.99996054,0.0002342775,True,False
1,1,0.9999699,0.99994016,0.00034534145,True,False
5,5,0.9999965,0.9999934,4.794708e-05,True,False
7,7,0.99987555,0.9997528,0.0012542658,True,False
5,5,0.9999642,0.9999301,0.000410591,True,False
10,10,0.99999803,0.99999744,2.9770295e-05,True,False
4,4,0.9998157,0.9996438,0.0018317306,True,False
10,10,0.99999934,0.999999,9.267114e-06,True,False
4,4,0.9999872,0.9999786,0.0001682357,True,False
0,0,0.9998455,0.9997445,0.0016344738,True,False
6,6,0.99999624,0.9999934,5.2122643e-05,True,False
2,2,0.999996,0.99999225,5.2379375e-05,True,False
10,10,0.9999983,0.9999978,2.643958e-05,True,False
9,9,0.989311,0.9786288,0.059210125,True,False
6,6,0.99999994,0.99999994,1.2709602e-07,True,False
2,2,0.99999803,0.9999964,2.706101e-05,True,False
0,0,0.9999941,0.9999885,7.684608e-05,True,False
3,3,0.99997765,0.99995893,0.00027106327,True,False
5,5,0.99999756,0.999996,3.5770292e-05,True,False
6,6,0.9999948,0.9999898,6.799639e-05,True,False
0,0,0.9999344,0.9998689,0.0006985317,True,False
7,7,0.99998206,0.99996746,0.00022142404,True,False
6,6,0.9999998,0.99999976,1.3948173e-06,True,False
8,8,0.9984424,0.99688566,0.011633981,True,False
1,1,0.9998188,0.9996496,0.0017968917,True,False
10,10,0.99999994,0.99999994,3.0559167e-07,True,False
3,3,0.9999935,0.9999876,8.737687e-05,True,False
10,10,0.9999998,0.99999976,1.6574777e-06,True,False
9,9,0.9999992,0.99999857,1.1956569e-05,True,False
8,8,0.9998912,0.99978286,0.0011031018,True,False
10,10,0.9999991,0.9999987,1.5112782e-05,True,False
3,3,0.9999979,0.99999607,3.1695337e-05,True,False
0,0,0.9999965,0.9999932,4.77699e-05,True,False
6,6,0.99998444,0.9999697,0.00019018665,True,False
4,4,0.99998575,0.99997157,0.00017318426,True,False
10,10,0.9999997,0.99999964,2.9674904e-06,True,False
0,0,0.99999696,0.99999547,4.3428743e-05,True,False
9,9,0.9999991,0.9999985,1.3565397e-05,True,False
1,1,0.9999911,0.9999828,0.000114134666,True,False
3,3,0.99999684,0.9999949,4.614185e-05,True,False
0,0,0.99995357,0.99991125,0.0005261413,True,False
5,5,0.99016804,0.9803512,0.055345993,True,False
3,3,0.9999972,0.99999523,4.221402e-05,True,False
4,4,0.9996312,0.99928176,0.0033641232,True,False
0,0,0.99995774,0.9999162,0.00047247694,True,False
0,0,0.99882215,0.99765193,0.009167696,True,False
6,6,0.9999978,0.99999565,3.059063e-05,True,False
10,10,0.9999991,0.9999986,1.3999937e-05,True,False
9,9,0.99996704,0.9999349,0.00037675112,True,False
6,6,0.9999997,0.9999995,3.884919e-06,True,False
5,5,0.99968433,0.9993726,0.0028843854,True,False
6,6,0.9999998,0.9999997,3.040233e-06,True,False
3,3,0.9999992,0.99999857,1.1162521e-05,True,False
3,3,0.99999946,0.99999917,6.481444e-06,True,False
7,7,0.99984336,0.99968743,0.0015347752,True,False
9,9,0.9999997,0.99999946,4.576856e-06,True,False
9,9,0.9999997,0.9999995,3.514541e-06,True,False
9,9,0.99998206,0.99996513,0.00021699189,True,False
9,9,0.9999874,0.99997604,0.00015962627,True,False
4,4,0.9999688,0.9999456,0.00038407344,True,False
0,0,0.9999972,0.99999464,4.03877e-05,True,False
7,7,0.9999301,0.99986094,0.0007426101,True,False
0,0,0.9978339,0.99566776,0.01545305,True,False
0,0,0.99998814,0.99997693,0.0001481661,True,False
0,0,0.9999984,0.99999684,2.2762053e-05,True,False
7,7,0.99999887,0.99999803,1.6036469e-05,True,False
3,3,0.9999991,0.99999833,1.2872447e-05,True,False
6,6,0.99999946,0.99999905,7.4658324e-06,True,False
3,3,0.99999326,0.9999889,9.1461865e-05,True,False
0,0,0.99997634,0.9999535,0.00027975754,True,False
0,0,0.9999656,0.9999316,0.00038913233,True,False
0,0,0.99296606,0.9859353,0.041905906,True,False
9,9,0.99962956,0.9992614,0.003313523,True,False
7,7,0.9999141,0.9998309,0.0009013331,True,False
5,5,0.9995472,0.9991,0.0039746007,True,False
4,4,0.9999972,0.9999946,3.886805e-05,True,False
1,1,0.9999984,0.9999976,2.3593282e-05,True,False
7,7,0.999999,0.9999983,1.3729103e-05,True,False
1,1,0.9998812,0.9997716,0.0012367376,True,False
7,7,0.9999954,0.9999916,6.286293e-05,True,False
3,3,0.999993,0.99998736,9.303716e-05,True,False
7,7,0.999929,0.99985987,0.0007569169,True,False
